threshold,tp,fp,fn,tn,sensitivity,specificity,ppv,npv,f1_positive,accuracy,balanced_accuracy,youden_j,referral_rate,cost_fn1x,cost_fn5x,cost_fn10x,cost_fn20x
0.53,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.54,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.55,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.56,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.57,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.58,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.59,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.6,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.61,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.62,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.63,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.64,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.65,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.66,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.67,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.68,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
0.69,1799,0,78,4341,0.958444326052211,1.0,1.0,0.9823489477257298,0.9787812840043526,0.9874557735606304,0.9792221630261055,0.9584443260522111,0.2893213251849469,1.2544226439369572,6.272113219684786,12.544226439369572,25.088452878739144
